Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 00:12, ebb,-1.1
2020-01-01 03:48, slack,-
2020-01-01 08:00, flood,2.0
2020-01-01 12:24, slack,-
2020-01-01 15:24, ebb,-0.9
2020-01-01 20:30, ebb,-0.3
2020-01-02 00:42, ebb,-0.8
2020-01-02 04:12, slack,-
2020-01-02 08:42, flood,1.8
2020-01-02 13:00, slack,-
2020-01-02 16:12, ebb,-1.1
2020-01-02 21:54, ebb,-0.2
2020-01-03 01:48, ebb,-0.5
2020-01-03 04:42, slack,-
2020-01-03 09:18, flood,1.5
2020-01-03 13:24, slack,-
2020-01-03 16:54, ebb,-1.3
2020-01-03 21:48, slack,-
2020-01-03 23:12, flood,0.2
2020-01-04 01:00, slack,-
2020-01-04 03:30, ebb,-0.3
2020-01-04 05:18, slack,-
2020-01-04 09:54, flood,1.2
2020-01-04 13:42, slack,-
2020-01-04 17:36, ebb,-1.4
2020-01-04 21:42, slack,-
2020-01-05 00:12, flood,0.7
2020-01-05 03:48, slack,-
2020-01-05 05:00, ebb,-0.1
2020-01-05 06:06, slack,-
2020-01-05 10:24, flood,0.9
2020-01-05 13:48, slack,-
2020-01-05 18:12, ebb,-1.6
2020-01-05 21:48, slack,-
2020-01-06 01:00, flood,1.4
2020-01-06 05:24, slack,-
2020-01-06 06:30, ebb,-0.1
2020-01-06 07:24, slack,-
2020-01-06 11:00, flood,0.5
2020-01-06 13:48, slack,-
2020-01-06 18:42, ebb,-1.8
2020-01-06 22:12, slack,-
2020-01-07 01:42, flood,2.1
2020-01-07 06:18, slack,-
2020-01-07 07:36, ebb,-0.2
2020-01-07 09:06, slack,-
2020-01-07 12:06, flood,0.2
2020-01-07 13:48, slack,-
2020-01-07 19:06, ebb,-2.0
2020-01-07 22:42, slack,-
2020-01-08 02:18, flood,2.6
2020-01-08 07:00, slack,-
2020-01-08 08:36, ebb,-0.3
2020-01-08 11:00, slack,-
2020-01-08 13:00, flood,0.1
2020-01-08 14:12, slack,-
2020-01-08 19:36, ebb,-2.2
2020-01-08 23:24, slack,-
2020-01-09 03:00, flood,3.0
2020-01-09 07:36, slack,-
2020-01-09 09:24, ebb,-0.4
2020-01-09 12:18, slack,-
2020-01-09 13:54, flood,0.2
2020-01-09 15:00, slack,-
2020-01-09 20:06, ebb,-2.4
2020-01-10 00:06, slack,-
2020-01-10 03:42, flood,3.2
2020-01-10 08:12, slack,-
2020-01-10 10:12, ebb,-0.5
2020-01-10 12:42, slack,-
2020-01-10 14:42, flood,0.3
2020-01-10 16:00, slack,-
2020-01-10 20:42, ebb,-2.4
2020-01-11 00:48, slack,-
2020-01-11 04:24, flood,3.2
2020-01-11 08:42, slack,-
2020-01-11 10:54, ebb,-0.5
2020-01-11 13:12, slack,-
2020-01-11 15:24, flood,0.5
2020-01-11 17:06, slack,-
2020-01-11 21:24, ebb,-2.4
2020-01-12 01:36, slack,-
2020-01-12 05:06, flood,3.1
2020-01-12 09:18, slack,-
2020-01-12 11:30, ebb,-0.6
2020-01-12 13:48, slack,-
2020-01-12 16:12, flood,0.6
2020-01-12 18:00, slack,-
2020-01-12 22:12, ebb,-2.3
2020-01-13 02:18, slack,-
2020-01-13 05:48, flood,2.9
2020-01-13 09:48, slack,-
2020-01-13 12:12, ebb,-0.8
2020-01-13 14:42, slack,-
2020-01-13 17:06, flood,0.7
2020-01-13 19:00, slack,-
2020-01-13 23:00, ebb,-2.1
2020-01-14 03:00, slack,-
2020-01-14 06:30, flood,2.7
2020-01-14 10:18, slack,-
2020-01-14 13:00, ebb,-0.9
2020-01-14 15:42, slack,-
2020-01-14 18:00, flood,0.7
2020-01-14 20:00, slack,-
2020-01-14 23:48, ebb,-1.7
2020-01-15 03:36, slack,-
2020-01-15 07:12, flood,2.4
2020-01-15 10:48, slack,-
2020-01-15 13:48, ebb,-1.1
2020-01-15 16:54, slack,-
2020-01-15 19:12, flood,0.7
2020-01-15 21:18, slack,-
2020-01-16 00:42, ebb,-1.3
2020-01-16 04:12, slack,-
2020-01-16 07:54, flood,2.0
2020-01-16 11:24, slack,-
2020-01-16 14:42, ebb,-1.3
2020-01-16 18:06, slack,-
2020-01-16 20:36, flood,0.8
2020-01-16 22:54, slack,-
2020-01-17 02:00, ebb,-0.8
2020-01-17 04:54, slack,-
2020-01-17 08:48, flood,1.6
2020-01-17 11:54, slack,-
2020-01-17 15:30, ebb,-1.5
2020-01-17 19:06, slack,-
2020-01-17 21:54, flood,1.1
2020-01-18 01:12, slack,-
2020-01-18 03:36, ebb,-0.5
2020-01-18 05:48, slack,-
2020-01-18 09:42, flood,1.1
2020-01-18 12:18, slack,-
2020-01-18 16:18, ebb,-1.7
2020-01-18 20:00, slack,-
2020-01-18 23:12, flood,1.6
2020-01-19 03:30, slack,-
2020-01-19 05:18, ebb,-0.3
2020-01-19 07:12, slack,-
2020-01-19 10:36, flood,0.6
2020-01-19 12:42, slack,-
2020-01-19 17:06, ebb,-1.8
2020-01-19 20:48, slack,-
2020-01-20 00:18, flood,2.1
2020-01-20 05:06, slack,-
2020-01-20 07:00, ebb,-0.3
2020-01-20 10:30, slack,-
2020-01-20 11:48, flood,0.1
2020-01-20 12:48, slack,-
2020-01-20 17:54, ebb,-1.9
2020-01-20 21:30, slack,-
2020-01-21 01:18, flood,2.6
2020-01-21 06:06, slack,-
2020-01-21 09:00, ebb,-0.5
2020-01-21 13:00, ebb,-0.1
2020-01-21 18:36, ebb,-1.9
2020-01-21 22:18, slack,-
2020-01-22 02:06, flood,2.9
2020-01-22 06:48, slack,-
2020-01-22 10:30, ebb,-0.7
2020-01-22 13:54, ebb,-0.2
2020-01-22 19:24, ebb,-1.9
2020-01-22 23:06, slack,-
2020-01-23 02:48, flood,3.1
2020-01-23 07:30, slack,-
2020-01-23 11:06, ebb,-0.8
2020-01-23 14:42, slack,-
2020-01-23 20:12, ebb,-1.9
2020-01-23 23:54, slack,-
2020-01-24 03:30, flood,3.0
2020-01-24 08:06, slack,-
2020-01-24 11:00, ebb,-0.7
2020-01-24 15:06, slack,-
2020-01-24 20:54, ebb,-1.9
2020-01-25 00:36, slack,-
2020-01-25 04:12, flood,2.9
2020-01-25 08:42, slack,-
2020-01-25 11:18, ebb,-0.7
2020-01-25 15:06, slack,-
2020-01-25 16:00, flood,0.1
2020-01-25 16:54, slack,-
2020-01-25 21:36, ebb,-1.8
2020-01-26 01:18, slack,-
2020-01-26 04:54, flood,2.7
2020-01-26 09:12, slack,-
2020-01-26 11:48, ebb,-0.7
2020-01-26 15:30, slack,-
2020-01-26 16:36, flood,0.2
2020-01-26 17:42, slack,-
2020-01-26 22:12, ebb,-1.6
2020-01-27 01:48, slack,-
2020-01-27 05:30, flood,2.5
2020-01-27 09:48, slack,-
2020-01-27 12:24, ebb,-0.8
2020-01-27 16:06, slack,-
2020-01-27 17:12, flood,0.2
2020-01-27 18:12, slack,-
2020-01-27 22:42, ebb,-1.5
2020-01-28 02:18, slack,-
2020-01-28 06:06, flood,2.3
2020-01-28 10:18, slack,-
2020-01-28 13:06, ebb,-0.9
2020-01-28 17:12, slack,-
2020-01-28 18:42, slack,-
2020-01-28 23:12, ebb,-1.3
2020-01-29 02:42, slack,-
2020-01-29 06:36, flood,2.1
2020-01-29 10:48, slack,-
2020-01-29 13:54, ebb,-1.0
2020-01-29 18:48, slack,-
2020-01-29 23:48, ebb,-1.1
2020-01-30 03:06, slack,-
2020-01-30 07:06, flood,1.9
2020-01-30 11:18, slack,-
2020-01-30 14:42, ebb,-1.1
2020-01-30 19:24, slack,-
2020-01-30 20:36, slack,-
2020-01-31 00:30, ebb,-0.8
2020-01-31 03:30, slack,-
2020-01-31 07:36, flood,1.6
2020-01-31 11:42, slack,-
2020-01-31 15:24, ebb,-1.2
2020-01-31 19:36, slack,-
2020-01-31 21:18, flood,0.3
2020-01-31 23:06, slack,-
2020-02-01 01:36, ebb,-0.4
2020-02-01 04:00, slack,-
2020-02-01 07:54, flood,1.3
2020-02-01 11:48, slack,-
2020-02-01 16:06, ebb,-1.3
2020-02-01 19:54, slack,-
2020-02-01 22:24, flood,0.7
2020-02-02 02:00, slack,-
2020-02-02 03:24, ebb,-0.1
2020-02-02 04:36, slack,-
2020-02-02 08:06, flood,0.9
2020-02-02 11:48, slack,-
2020-02-02 16:42, ebb,-1.4
2020-02-02 20:12, slack,-
2020-02-02 23:24, flood,1.3
2020-02-03 04:42, slack,-
2020-02-03 08:24, flood,0.5
2020-02-03 11:42, slack,-
2020-02-03 17:12, ebb,-1.6
2020-02-03 20:48, slack,-
2020-02-04 00:18, flood,1.8
2020-02-04 05:42, slack,-
2020-02-04 07:00, slack,-
2020-02-04 09:06, flood,0.2
2020-02-04 11:24, slack,-
2020-02-04 17:48, ebb,-1.7
2020-02-04 21:24, slack,-
2020-02-05 01:06, flood,2.3
2020-02-05 06:12, slack,-
2020-02-05 07:24, ebb,-0.2
2020-02-05 09:00, slack,-
2020-02-05 11:18, slack,-
2020-02-05 18:24, ebb,-1.9
2020-02-05 22:12, slack,-
2020-02-06 01:54, flood,2.6
2020-02-06 06:42, slack,-
2020-02-06 08:06, ebb,-0.3
2020-02-06 10:30, slack,-
2020-02-06 13:24, slack,-
2020-02-06 19:06, ebb,-2.1
2020-02-06 23:00, slack,-
2020-02-07 02:36, flood,2.9
2020-02-07 07:06, slack,-
2020-02-07 08:48, ebb,-0.4
2020-02-07 11:06, slack,-
2020-02-07 13:36, flood,0.3
2020-02-07 15:00, slack,-
2020-02-07 19:48, ebb,-2.3
2020-02-07 23:48, slack,-
2020-02-08 03:18, flood,3.0
2020-02-08 07:30, slack,-
2020-02-08 09:24, ebb,-0.5
2020-02-08 11:48, slack,-
2020-02-08 14:30, flood,0.6
2020-02-08 16:12, slack,-
2020-02-08 20:30, ebb,-2.4
2020-02-09 00:30, slack,-
2020-02-09 04:00, flood,3.0
2020-02-09 07:54, slack,-
2020-02-09 10:06, ebb,-0.7
2020-02-09 12:36, slack,-
2020-02-09 15:18, flood,0.9
2020-02-09 17:18, slack,-
2020-02-09 21:12, ebb,-2.4
2020-02-10 01:12, slack,-
2020-02-10 04:36, flood,2.9
2020-02-10 08:18, slack,-
2020-02-10 10:54, ebb,-0.9
2020-02-10 13:24, slack,-
2020-02-10 16:12, flood,1.0
2020-02-10 18:18, slack,-
2020-02-10 22:06, ebb,-2.2
2020-02-11 01:54, slack,-
2020-02-11 05:18, flood,2.8
2020-02-11 08:48, slack,-
2020-02-11 11:36, ebb,-1.1
2020-02-11 14:24, slack,-
2020-02-11 17:06, flood,1.1
2020-02-11 19:18, slack,-
2020-02-11 23:00, ebb,-2.0
2020-02-12 02:36, slack,-
2020-02-12 06:00, flood,2.5
2020-02-12 09:24, slack,-
2020-02-12 12:18, ebb,-1.3
2020-02-12 15:18, slack,-
2020-02-12 18:06, flood,1.2
2020-02-12 20:24, slack,-
2020-02-12 23:54, ebb,-1.6
2020-02-13 03:12, slack,-
2020-02-13 06:36, flood,2.2
2020-02-13 09:54, slack,-
2020-02-13 13:06, ebb,-1.5
2020-02-13 16:18, slack,-
