Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 00:12, ebb,-2.3
2020-01-01 04:00, slack,-
2020-01-01 08:00, flood,2.1
2020-01-01 11:42, slack,-
2020-01-01 15:06, ebb,-1.9
2020-01-01 20:12, ebb,-0.5
2020-01-02 00:54, ebb,-1.7
2020-01-02 04:36, slack,-
2020-01-02 08:36, flood,1.8
2020-01-02 12:00, slack,-
2020-01-02 15:42, ebb,-2.2
2020-01-02 21:18, ebb,-0.3
2020-01-03 01:54, ebb,-1.2
2020-01-03 05:12, slack,-
2020-01-03 09:18, flood,1.6
2020-01-03 12:18, slack,-
2020-01-03 16:18, ebb,-2.5
2020-01-03 21:48, slack,-
2020-01-03 23:24, slack,-
2020-01-04 03:00, ebb,-0.7
2020-01-04 05:48, slack,-
2020-01-04 09:54, flood,1.3
2020-01-04 12:36, slack,-
2020-01-04 16:48, ebb,-2.9
2020-01-04 21:36, slack,-
2020-01-04 23:36, flood,0.7
2020-01-05 02:30, slack,-
2020-01-05 04:36, ebb,-0.4
2020-01-05 06:42, slack,-
2020-01-05 10:42, flood,1.0
2020-01-05 12:54, slack,-
2020-01-05 17:18, ebb,-3.3
2020-01-05 21:48, slack,-
2020-01-06 00:24, flood,1.3
2020-01-06 04:24, slack,-
2020-01-06 06:24, ebb,-0.4
2020-01-06 08:06, slack,-
2020-01-06 11:30, flood,0.8
2020-01-06 13:18, slack,-
2020-01-06 17:54, ebb,-3.6
2020-01-06 22:06, slack,-
2020-01-07 01:12, flood,2.0
2020-01-07 05:36, slack,-
2020-01-07 07:36, ebb,-0.5
2020-01-07 09:36, slack,-
2020-01-07 12:12, flood,0.6
2020-01-07 13:42, slack,-
2020-01-07 18:30, ebb,-4.0
2020-01-07 22:36, slack,-
2020-01-08 01:48, flood,2.6
2020-01-08 06:24, slack,-
2020-01-08 08:36, ebb,-0.8
2020-01-08 11:00, slack,-
2020-01-08 12:54, flood,0.4
2020-01-08 14:12, slack,-
2020-01-08 19:06, ebb,-4.3
