Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 03:48, flood,1.6
2020-01-01 07:42, slack,-
2020-01-01 10:54, ebb,-0.9
2020-01-01 14:06, slack,-
2020-01-01 17:18, flood,1.0
2020-01-01 21:42, slack,-
2020-01-01 23:00, ebb,-0.2
2020-01-02 00:18, slack,-
2020-01-02 04:48, flood,1.4
2020-01-02 08:30, slack,-
2020-01-02 11:18, ebb,-0.9
2020-01-02 14:12, slack,-
2020-01-02 17:54, flood,0.9
2020-01-02 22:42, slack,-
2020-01-03 00:00, ebb,-0.2
2020-01-03 01:18, slack,-
2020-01-03 05:54, flood,1.3
2020-01-03 09:24, slack,-
2020-01-03 12:00, ebb,-0.8
2020-01-03 14:36, slack,-
2020-01-03 18:30, flood,0.9
2020-01-03 23:48, slack,-
2020-01-04 01:12, ebb,-0.2
2020-01-04 02:42, slack,-
2020-01-04 07:06, flood,1.1
2020-01-04 10:18, slack,-
2020-01-04 12:42, ebb,-0.9
2020-01-04 15:12, slack,-
2020-01-04 19:18, flood,1.1
2020-01-05 00:54, slack,-
2020-01-05 02:42, ebb,-0.3
2020-01-05 04:54, slack,-
2020-01-05 08:18, flood,1.1
2020-01-05 11:12, slack,-
2020-01-05 13:36, ebb,-0.9
2020-01-05 16:00, slack,-
2020-01-05 20:12, flood,1.3
2020-01-06 02:00, slack,-
2020-01-06 04:18, ebb,-0.5
2020-01-06 06:36, slack,-
2020-01-06 09:18, flood,1.1
2020-01-06 11:54, slack,-
2020-01-06 14:24, ebb,-1.1
2020-01-06 16:54, slack,-
2020-01-06 21:06, flood,1.6
2020-01-07 02:54, slack,-
2020-01-07 05:24, ebb,-0.7
2020-01-07 07:48, slack,-
2020-01-07 10:06, flood,1.1
2020-01-07 12:36, slack,-
2020-01-07 15:18, ebb,-1.2
2020-01-07 17:48, slack,-
2020-01-07 21:48, flood,1.9
2020-01-08 03:42, slack,-
2020-01-08 06:18, ebb,-0.9
2020-01-08 08:42, slack,-
2020-01-08 10:54, flood,1.0
2020-01-08 13:18, slack,-
2020-01-08 16:06, ebb,-1.4
2020-01-08 18:42, slack,-
2020-01-08 22:30, flood,2.1
2020-01-09 04:24, slack,-
2020-01-09 07:00, ebb,-1.0
2020-01-09 09:24, slack,-
2020-01-09 11:36, flood,1.1
2020-01-09 14:00, slack,-
2020-01-09 17:00, ebb,-1.5
2020-01-09 19:30, slack,-
2020-01-09 23:06, flood,2.2
2020-01-10 05:00, slack,-
2020-01-10 07:30, ebb,-1.0
2020-01-10 10:00, slack,-
2020-01-10 12:18, flood,1.2
2020-01-10 14:48, slack,-
2020-01-10 17:48, ebb,-1.6
2020-01-10 20:18, slack,-
2020-01-10 23:48, flood,2.3
2020-01-11 05:24, slack,-
2020-01-11 07:54, ebb,-1.1
2020-01-11 10:30, slack,-
2020-01-11 13:00, flood,1.3
2020-01-11 15:36, slack,-
2020-01-11 18:36, ebb,-1.5
2020-01-11 21:00, slack,-
2020-01-12 00:30, flood,2.4
2020-01-12 05:36, slack,-
2020-01-12 08:24, ebb,-1.1
2020-01-12 11:00, slack,-
2020-01-12 13:42, flood,1.4
2020-01-12 16:24, slack,-
2020-01-12 19:18, ebb,-1.5
2020-01-12 21:42, slack,-
2020-01-13 01:12, flood,2.4
2020-01-13 05:54, slack,-
2020-01-13 08:48, ebb,-1.2
2020-01-13 11:24, slack,-
2020-01-13 14:18, flood,1.5
2020-01-13 17:12, slack,-
2020-01-13 20:00, ebb,-1.4
2020-01-13 22:24, slack,-
2020-01-14 02:00, flood,2.3
2020-01-14 06:18, slack,-
2020-01-14 09:18, ebb,-1.2
