Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 03:12, slack,-
2020-01-01 07:42, flood,1.5
2020-01-01 10:12, slack,-
2020-01-01 13:54, ebb,-3.1
2020-01-01 17:36, slack,-
2020-01-01 19:24, flood,0.6
2020-01-01 21:30, slack,-
2020-01-02 00:12, ebb,-1.9
2020-01-02 04:06, slack,-
2020-01-02 07:48, flood,1.2
2020-01-02 10:36, slack,-
2020-01-02 14:30, ebb,-3.0
2020-01-02 18:18, slack,-
2020-01-02 20:24, flood,0.6
2020-01-02 22:42, slack,-
2020-01-03 01:06, ebb,-1.5
2020-01-03 05:06, slack,-
2020-01-03 08:12, flood,1.1
2020-01-03 11:00, slack,-
2020-01-03 14:42, ebb,-3.1
2020-01-03 18:54, slack,-
2020-01-03 21:30, flood,0.8
2020-01-04 00:06, slack,-
2020-01-04 02:06, ebb,-1.0
2020-01-04 03:54, ebb,-1.0
2020-01-04 06:00, slack,-
2020-01-04 08:42, flood,0.9
2020-01-04 11:12, slack,-
2020-01-04 14:48, ebb,-3.3
2020-01-04 19:24, slack,-
2020-01-04 22:54, flood,1.0
2020-01-05 01:24, slack,-
2020-01-05 05:06, ebb,-1.0
2020-01-05 07:06, slack,-
2020-01-05 09:24, flood,0.8
2020-01-05 11:36, slack,-
2020-01-05 15:18, ebb,-3.6
2020-01-05 19:48, slack,-
2020-01-06 00:00, flood,1.2
2020-01-06 02:36, slack,-
2020-01-06 06:00, ebb,-1.2
2020-01-06 08:06, slack,-
2020-01-06 10:12, flood,0.8
2020-01-06 12:06, slack,-
2020-01-06 16:00, ebb,-3.9
2020-01-06 20:18, slack,-
2020-01-07 00:54, flood,1.4
2020-01-07 03:30, slack,-
2020-01-07 06:48, ebb,-1.5
2020-01-07 09:00, slack,-
2020-01-07 11:00, flood,0.8
2020-01-07 12:48, slack,-
2020-01-07 16:42, ebb,-4.2
2020-01-07 20:54, slack,-
2020-01-08 01:42, flood,1.5
2020-01-08 04:18, slack,-
2020-01-08 07:36, ebb,-1.7
2020-01-08 09:54, slack,-
2020-01-08 11:48, flood,0.9
2020-01-08 13:42, slack,-
2020-01-08 17:30, ebb,-4.4
2020-01-08 21:30, slack,-
2020-01-09 00:36, flood,1.7
2020-01-09 05:00, slack,-
2020-01-09 08:18, ebb,-2.0
2020-01-09 10:42, slack,-
2020-01-09 12:36, flood,1.1
2020-01-09 14:30, slack,-
2020-01-09 18:18, ebb,-4.5
2020-01-09 22:12, slack,-
2020-01-10 00:48, flood,1.8
2020-01-10 05:42, slack,-
2020-01-10 09:00, ebb,-2.3
2020-01-10 11:24, slack,-
2020-01-10 13:24, flood,1.2
2020-01-10 15:24, slack,-
2020-01-10 19:06, ebb,-4.5
2020-01-10 22:54, slack,-
2020-01-11 01:24, flood,1.8
2020-01-11 06:24, slack,-
2020-01-11 09:36, ebb,-2.4
2020-01-11 12:12, slack,-
2020-01-11 14:12, flood,1.3
2020-01-11 16:18, slack,-
2020-01-11 20:00, ebb,-4.5
2020-01-11 23:42, slack,-
2020-01-12 02:18, flood,1.8
2020-01-12 07:12, slack,-
2020-01-12 10:18, ebb,-2.6
2020-01-12 13:00, slack,-
2020-01-12 15:00, flood,1.4
2020-01-12 17:12, slack,-
2020-01-12 20:48, ebb,-4.3
2020-01-13 00:36, slack,-
2020-01-13 03:06, flood,1.7
2020-01-13 07:54, slack,-
2020-01-13 10:54, ebb,-2.8
2020-01-13 13:48, slack,-
2020-01-13 15:48, flood,1.4
2020-01-13 18:12, slack,-
2020-01-13 21:42, ebb,-3.9
2020-01-14 01:24, slack,-
2020-01-14 03:48, flood,1.6
2020-01-14 08:30, slack,-
2020-01-14 11:36, ebb,-3.0
2020-01-14 14:36, slack,-
2020-01-14 16:36, flood,1.4
2020-01-14 19:12, slack,-
2020-01-14 22:30, ebb,-3.5
2020-01-15 02:18, slack,-
2020-01-15 04:42, flood,1.4
2020-01-15 09:06, slack,-
2020-01-15 12:12, ebb,-3.3
2020-01-15 15:24, slack,-
2020-01-15 17:36, flood,1.3
2020-01-15 20:24, slack,-
2020-01-15 23:24, ebb,-2.8
2020-01-16 03:12, slack,-
2020-01-16 06:24, flood,1.3
2020-01-16 09:42, slack,-
2020-01-16 12:48, ebb,-3.5
2020-01-16 16:18, slack,-
2020-01-16 18:36, flood,1.3
2020-01-16 21:42, slack,-
2020-01-17 00:24, ebb,-2.2
2020-01-17 04:12, slack,-
2020-01-17 07:18, flood,1.1
2020-01-17 10:12, slack,-
2020-01-17 13:30, ebb,-3.7
2020-01-17 17:12, slack,-
2020-01-17 19:36, flood,1.3
2020-01-17 23:12, slack,-
2020-01-18 01:30, ebb,-1.6
2020-01-18 05:24, slack,-
2020-01-18 08:12, flood,0.9
2020-01-18 10:48, slack,-
2020-01-18 14:12, ebb,-3.8
2020-01-18 18:00, slack,-
2020-01-18 20:36, flood,1.4
2020-01-19 00:36, slack,-
2020-01-19 04:12, ebb,-1.5
2020-01-19 06:42, slack,-
2020-01-19 09:18, flood,0.7
2020-01-19 11:24, slack,-
2020-01-19 15:00, ebb,-3.9
2020-01-19 18:48, slack,-
2020-01-19 23:00, flood,1.5
2020-01-20 01:54, slack,-
2020-01-20 05:24, ebb,-1.9
2020-01-20 08:06, slack,-
2020-01-20 10:18, flood,0.7
2020-01-20 12:12, slack,-
2020-01-20 15:48, ebb,-3.8
2020-01-20 19:36, slack,-
