Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 00:51, ebb,-1.6
2020-01-01 03:52, slack,-
2020-01-01 06:50, flood,0.7
2020-01-01 10:05, slack,-
2020-01-01 14:03, ebb,-2.0
2020-01-01 19:04, slack,-
2020-01-01 20:14, flood,0.1
2020-01-01 22:05, slack,-
2020-01-02 01:51, ebb,-1.2
2020-01-02 04:46, slack,-
2020-01-02 07:32, flood,0.5
2020-01-02 10:29, slack,-
2020-01-02 14:33, ebb,-2.0
2020-01-02 19:28, slack,-
2020-01-02 21:14, flood,0.2
2020-01-02 23:41, slack,-
2020-01-03 03:03, ebb,-1.1
2020-01-03 05:52, slack,-
2020-01-03 08:20, flood,0.4
2020-01-03 10:59, slack,-
2020-01-03 15:09, ebb,-2.1
2020-01-03 19:58, slack,-
2020-01-03 22:14, flood,0.3
2020-01-04 01:05, slack,-
2020-01-04 04:15, ebb,-1.1
2020-01-04 07:10, slack,-
2020-01-04 09:20, flood,0.3
2020-01-04 11:35, slack,-
2020-01-04 15:57, ebb,-2.2
2020-01-04 20:28, slack,-
2020-01-04 23:02, flood,0.5
2020-01-05 02:11, slack,-
2020-01-05 05:27, ebb,-1.2
2020-01-05 08:28, slack,-
2020-01-05 10:14, flood,0.2
2020-01-05 12:11, slack,-
2020-01-05 16:39, ebb,-2.3
2020-01-05 20:58, slack,-
2020-01-05 23:50, flood,0.7
2020-01-06 03:11, slack,-
2020-01-06 06:27, ebb,-1.4
2020-01-06 09:40, slack,-
2020-01-06 11:08, flood,0.2
2020-01-06 12:47, slack,-
2020-01-06 17:27, ebb,-2.6
2020-01-06 21:34, slack,-
2020-01-07 00:32, flood,0.8
2020-01-07 03:59, slack,-
2020-01-07 07:21, ebb,-1.5
2020-01-07 10:46, slack,-
2020-01-07 11:56, flood,0.2
2020-01-07 13:29, slack,-
2020-01-07 18:03, ebb,-2.9
2020-01-07 22:10, slack,-
2020-01-08 01:14, flood,1.0
2020-01-08 04:47, slack,-
2020-01-08 08:09, ebb,-1.7
2020-01-08 11:40, slack,-
2020-01-08 12:44, flood,0.2
2020-01-08 14:05, slack,-
2020-01-08 18:45, ebb,-3.2
2020-01-08 22:46, slack,-
2020-01-09 01:56, flood,1.2
2020-01-09 05:29, slack,-
2020-01-09 08:51, ebb,-1.8
2020-01-09 12:28, slack,-
2020-01-09 13:26, flood,0.1
2020-01-09 14:41, slack,-
2020-01-09 19:27, ebb,-3.5
2020-01-09 23:22, slack,-
2020-01-10 02:32, flood,1.3
2020-01-10 06:11, slack,-
2020-01-10 09:33, ebb,-1.9
2020-01-10 13:16, slack,-
2020-01-10 14:14, flood,0.1
2020-01-10 15:23, slack,-
2020-01-10 20:03, ebb,-3.6
2020-01-11 00:04, slack,-
2020-01-11 03:14, flood,1.4
2020-01-11 06:53, slack,-
2020-01-11 10:09, ebb,-2.0
2020-01-11 14:04, slack,-
2020-01-11 14:56, flood,0.2
2020-01-11 16:11, slack,-
2020-01-11 20:51, ebb,-3.6
2020-01-12 00:40, slack,-
2020-01-12 03:56, flood,1.4
2020-01-12 07:29, slack,-
2020-01-12 10:39, ebb,-2.1
2020-01-12 14:46, slack,-
2020-01-12 15:44, flood,0.2
2020-01-12 17:05, slack,-
2020-01-12 21:39, ebb,-3.5
2020-01-13 01:28, slack,-
2020-01-13 04:38, flood,1.3
2020-01-13 08:05, slack,-
2020-01-13 11:21, ebb,-2.3
2020-01-13 15:28, slack,-
2020-01-13 16:38, flood,0.2
2020-01-13 18:05, slack,-
2020-01-13 22:33, ebb,-3.2
2020-01-14 02:16, slack,-
2020-01-14 05:20, flood,1.2
2020-01-14 08:41, slack,-
2020-01-14 12:03, ebb,-2.4
2020-01-14 16:10, slack,-
2020-01-14 17:32, flood,0.3
2020-01-14 19:17, slack,-
2020-01-14 23:33, ebb,-2.8
2020-01-15 03:10, slack,-
2020-01-15 06:08, flood,1.1
