Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 03:00, slack,-
2020-01-01 06:12, flood,1.8
2020-01-01 09:48, slack,-
2020-01-01 13:06, ebb,-1.5
2020-01-01 16:36, slack,-
2020-01-01 19:30, flood,0.7
2020-01-01 22:00, slack,-
2020-01-02 01:00, ebb,-1.1
2020-01-02 03:48, slack,-
2020-01-02 06:48, flood,1.5
2020-01-02 10:12, slack,-
2020-01-02 13:24, ebb,-1.5
2020-01-02 17:12, slack,-
2020-01-02 20:36, flood,0.9
2020-01-02 23:18, slack,-
2020-01-03 02:00, ebb,-1.0
2020-01-03 04:42, slack,-
2020-01-03 07:30, flood,1.3
2020-01-03 10:42, slack,-
2020-01-03 13:54, ebb,-1.6
2020-01-03 17:48, slack,-
2020-01-03 21:36, flood,1.1
2020-01-04 00:24, slack,-
2020-01-04 03:00, ebb,-1.0
2020-01-04 05:42, slack,-
2020-01-04 08:18, flood,1.1
2020-01-04 11:18, slack,-
2020-01-04 14:30, ebb,-1.7
2020-01-04 18:24, slack,-
2020-01-04 22:24, flood,1.3
2020-01-05 01:24, slack,-
2020-01-05 03:54, ebb,-1.0
2020-01-05 06:42, slack,-
2020-01-05 09:12, flood,1.0
2020-01-05 12:00, slack,-
2020-01-05 15:12, ebb,-1.9
2020-01-05 19:06, slack,-
2020-01-05 23:12, flood,1.6
2020-01-06 02:18, slack,-
2020-01-06 04:48, ebb,-1.0
2020-01-06 07:42, slack,-
2020-01-06 10:12, flood,1.0
2020-01-06 12:36, slack,-
2020-01-06 15:54, ebb,-2.0
2020-01-06 19:54, slack,-
2020-01-06 23:54, flood,1.9
2020-01-07 03:12, slack,-
2020-01-07 05:48, ebb,-1.0
2020-01-07 08:36, slack,-
2020-01-07 10:54, flood,1.0
2020-01-07 13:18, slack,-
2020-01-07 16:42, ebb,-2.3
2020-01-07 20:36, slack,-
2020-01-08 00:30, flood,2.2
2020-01-08 04:06, slack,-
2020-01-08 06:42, ebb,-1.1
2020-01-08 09:30, slack,-
2020-01-08 11:42, flood,0.9
2020-01-08 13:54, slack,-
2020-01-08 17:30, ebb,-2.5
2020-01-08 21:18, slack,-
2020-01-09 01:06, flood,2.5
2020-01-09 05:00, slack,-
2020-01-09 07:42, ebb,-1.2
2020-01-09 10:30, slack,-
2020-01-09 12:24, flood,0.9
2020-01-09 14:36, slack,-
2020-01-09 18:18, ebb,-2.6
2020-01-09 22:06, slack,-
2020-01-10 01:42, flood,2.8
2020-01-10 05:48, slack,-
2020-01-10 08:36, ebb,-1.3
2020-01-10 11:24, slack,-
2020-01-10 13:18, flood,0.9
2020-01-10 15:18, slack,-
2020-01-10 19:12, ebb,-2.7
2020-01-10 22:48, slack,-
2020-01-11 02:24, flood,3.1
2020-01-11 06:30, slack,-
2020-01-11 09:24, ebb,-1.5
2020-01-11 12:18, slack,-
2020-01-11 14:06, flood,0.8
2020-01-11 16:06, slack,-
2020-01-11 20:00, ebb,-2.7
2020-01-11 23:36, slack,-
2020-01-12 03:06, flood,3.2
2020-01-12 07:12, slack,-
2020-01-12 10:06, ebb,-1.7
2020-01-12 13:06, slack,-
2020-01-12 15:00, flood,0.9
2020-01-12 17:06, slack,-
2020-01-12 21:00, ebb,-2.6
2020-01-13 00:24, slack,-
2020-01-13 03:48, flood,3.2
2020-01-13 07:48, slack,-
2020-01-13 10:48, ebb,-1.8
2020-01-13 13:54, slack,-
2020-01-13 15:54, flood,1.0
2020-01-13 18:12, slack,-
2020-01-13 22:00, ebb,-2.4
2020-01-14 01:18, slack,-
2020-01-14 04:30, flood,3.1
2020-01-14 08:24, slack,-
2020-01-14 11:30, ebb,-2.0
2020-01-14 14:42, slack,-
2020-01-14 16:54, flood,1.1
2020-01-14 19:30, slack,-
2020-01-14 23:00, ebb,-2.2
2020-01-15 02:12, slack,-
2020-01-15 05:18, flood,2.8
2020-01-15 09:00, slack,-
2020-01-15 12:12, ebb,-2.1
2020-01-15 15:30, slack,-
2020-01-15 17:54, flood,1.3
2020-01-15 20:48, slack,-
2020-01-16 00:12, ebb,-1.9
2020-01-16 03:06, slack,-
2020-01-16 06:06, flood,2.4
2020-01-16 09:36, slack,-
2020-01-16 12:54, ebb,-2.2
2020-01-16 16:18, slack,-
2020-01-16 19:12, flood,1.5
2020-01-16 22:18, slack,-
2020-01-17 01:18, ebb,-1.7
2020-01-17 04:06, slack,-
2020-01-17 07:00, flood,2.0
2020-01-17 10:18, slack,-
2020-01-17 13:42, ebb,-2.2
2020-01-17 17:12, slack,-
2020-01-17 20:30, flood,1.7
2020-01-17 23:48, slack,-
2020-01-18 02:30, ebb,-1.5
2020-01-18 05:12, slack,-
2020-01-18 08:00, flood,1.7
2020-01-18 11:00, slack,-
2020-01-18 14:30, ebb,-2.3
2020-01-18 18:12, slack,-
2020-01-18 21:48, flood,1.9
2020-01-19 01:06, slack,-
2020-01-19 03:48, ebb,-1.3
2020-01-19 06:24, slack,-
2020-01-19 09:12, flood,1.4
2020-01-19 11:48, slack,-
2020-01-19 15:18, ebb,-2.3
2020-01-19 19:12, slack,-
2020-01-19 22:54, flood,2.2
2020-01-20 02:24, slack,-
2020-01-20 05:06, ebb,-1.3
2020-01-20 07:36, slack,-
2020-01-20 10:18, flood,1.2
2020-01-20 12:36, slack,-
2020-01-20 16:18, ebb,-2.3
2020-01-20 20:12, slack,-
2020-01-20 23:54, flood,2.5
2020-01-21 03:30, slack,-
2020-01-21 06:18, ebb,-1.3
2020-01-21 08:42, slack,-
2020-01-21 11:18, flood,1.1
2020-01-21 13:24, slack,-
2020-01-21 17:12, ebb,-2.4
2020-01-21 21:06, slack,-
2020-01-22 00:42, flood,2.7
2020-01-22 04:30, slack,-
2020-01-22 07:18, ebb,-1.4
2020-01-22 09:54, slack,-
2020-01-22 12:12, flood,1.0
2020-01-22 14:12, slack,-
2020-01-22 18:06, ebb,-2.4
2020-01-22 21:54, slack,-
2020-01-23 01:30, flood,2.9
2020-01-23 05:24, slack,-
2020-01-23 08:18, ebb,-1.5
2020-01-23 10:54, slack,-
2020-01-23 13:06, flood,0.9
2020-01-23 15:00, slack,-
2020-01-23 19:00, ebb,-2.3
2020-01-23 22:36, slack,-
2020-01-24 02:12, flood,2.9
2020-01-24 06:06, slack,-
2020-01-24 09:06, ebb,-1.7
2020-01-24 11:48, slack,-
2020-01-24 14:00, flood,0.9
2020-01-24 15:54, slack,-
