Year,Month,Day,net_move,Station
2019,10,01,2.0020000000000002,9449856
2019,10,02,5.561,9449856
2019,10,03,5.122,9449856
2019,10,04,4.699,9449856
2019,10,05,4.363,9449856
2019,10,06,3.777,9449856
2019,10,07,4.507000000000001,9449856
2019,10,08,4.0969999999999995,9449856
2019,10,09,3.8479999999999994,9449856
2019,10,10,4.168000000000001,9449856
2019,10,11,4.354,9449856
2019,10,12,4.5440000000000005,9449856
2019,10,13,4.708,9449856
2019,10,14,4.81,9449856
2019,10,15,4.824,9449856
2019,10,16,4.7509999999999994,9449856
2019,10,17,2.6580000000000004,9449856
2019,10,18,4.445,9449856
2019,10,19,4.405,9449856
2019,10,20,4.18,9449856
2019,10,21,4.397,9449856
2019,10,22,4.402000000000001,9449856
2019,10,23,5.3759999999999994,9449856
2019,10,24,4.5809999999999995,9449856
2019,10,25,5.242999999999999,9449856
2019,10,26,5.757,9449856
2019,10,27,6.209999999999999,9449856
2019,10,28,6.504,9449856
2019,10,29,6.554,9449856
2019,10,30,6.341000000000001,9449856
2019,10,31,3.4479999999999995,9449856
