Year,Month,Day,net_move,Station
2019,11,01,4.345,9449161
2019,11,02,5.595000000000001,9449161
2019,11,03,5.787,9449161
2019,11,04,5.258,9449161
2019,11,05,6.102,9449161
2019,11,06,4.467,9449161
2019,11,07,4.623,9449161
2019,11,08,4.978,9449161
2019,11,09,5.433,9449161
2019,11,10,5.903,9449161
2019,11,11,6.316999999999999,9449161
2019,11,12,6.641,9449161
2019,11,13,6.846,9449161
2019,11,14,4.186999999999999,9449161
2019,11,15,6.91,9449161
2019,11,16,6.855,9449161
2019,11,17,5.954000000000001,9449161
2019,11,18,6.441,9449161
2019,11,19,6.108,9449161
2019,11,20,7.3,9449161
2019,11,21,5.506,9449161
2019,11,22,5.986000000000001,9449161
2019,11,23,6.676,9449161
2019,11,24,7.444000000000001,9449161
2019,11,25,8.091,9449161
2019,11,26,8.474,9449161
2019,11,27,8.529,9449161
2019,11,28,5.087999999999999,9449161
2019,11,29,8.03,9449161
2019,11,30,7.462999999999999,9449161
