Year,Month,Day,net_move,Station
2019,11,01,3.7779999999999996,9449798
2019,11,02,5.682,9449798
2019,11,03,5.164,9449798
2019,11,04,4.718999999999999,9449798
2019,11,05,4.394,9449798
2019,11,06,3.9050000000000002,9449798
2019,11,07,4.154,9449798
2019,11,08,4.452999999999999,9449798
2019,11,09,4.856,9449798
2019,11,10,5.3,9449798
2019,11,11,5.711,9449798
2019,11,12,6.049999999999999,9449798
2019,11,13,6.274000000000001,9449798
2019,11,14,6.354,9449798
2019,11,15,3.711,9449798
2019,11,16,6.176,9449798
2019,11,17,5.939,9449798
2019,11,18,5.668,9449798
2019,11,19,5.446,9449798
2019,11,20,5.333,9449798
2019,11,21,4.875,9449798
2019,11,22,5.386,9449798
2019,11,23,5.973,9449798
2019,11,24,6.638999999999999,9449798
2019,11,25,7.183999999999999,9449798
2019,11,26,7.493,9449798
2019,11,27,7.514,9449798
2019,11,28,7.255999999999999,9449798
2019,11,29,4.175000000000001,9449798
2019,11,30,6.491,9449798
