Year,Month,Day,net_move,Station
2019,11,01,3.8640000000000003,9449746
2019,11,02,5.233,9449746
2019,11,03,5.304,9449746
2019,11,04,4.824,9449746
2019,11,05,5.436999999999999,9449746
2019,11,06,4.066,9449746
2019,11,07,4.163,9449746
2019,11,08,4.494,9449746
2019,11,09,4.919,9449746
2019,11,10,5.367999999999999,9449746
2019,11,11,5.779999999999999,9449746
2019,11,12,6.117000000000001,9449746
2019,11,13,6.355,9449746
2019,11,14,3.836,9449746
2019,11,15,6.444000000000001,9449746
2019,11,16,6.3950000000000005,9449746
2019,11,17,5.628,9449746
2019,11,18,5.965,9449746
2019,11,19,5.6370000000000005,9449746
2019,11,20,6.6,9449746
2019,11,21,5.018000000000001,9449746
2019,11,22,5.4079999999999995,9449746
2019,11,23,6.027,9449746
2019,11,24,6.724,9449746
2019,11,25,7.32,9449746
2019,11,26,7.680999999999999,9449746
2019,11,27,7.749,9449746
2019,11,28,4.522,9449746
2019,11,29,7.324,9449746
2019,11,30,6.827999999999999,9449746
