Year,Month,Day,net_move,Station
2019,10,01,4.912000000000001,9449798
2019,10,02,6.751000000000001,9449798
2019,10,03,6.082,9449798
2019,10,04,5.3950000000000005,9449798
2019,10,05,4.9,9449798
2019,10,06,4.6579999999999995,9449798
2019,10,07,4.561999999999999,9449798
2019,10,08,4.262,9449798
2019,10,09,4.584999999999999,9449798
2019,10,10,4.811,9449798
2019,10,11,5.079000000000001,9449798
2019,10,12,5.354000000000001,9449798
2019,10,13,5.6129999999999995,9449798
2019,10,14,5.798,9449798
2019,10,15,5.8740000000000006,9449798
2019,10,16,3.6559999999999997,9449798
2019,10,17,5.606,9449798
2019,10,18,5.376,9449798
2019,10,19,5.099,9449798
2019,10,20,4.874,9449798
2019,10,21,4.816999999999999,9449798
2019,10,22,4.941000000000001,9449798
2019,10,23,4.896,9449798
2019,10,24,5.488,9449798
2019,10,25,6.138000000000001,9449798
2019,10,26,6.822,9449798
2019,10,27,7.372,9449798
2019,10,28,7.673,9449798
2019,10,29,7.666,9449798
2019,10,30,4.602,9449798
2019,10,31,6.959,9449798
