Year,Month,Day,net_move,Station
2019,10,01,5.5489999999999995,9449712
2019,10,02,7.62,9449712
2019,10,03,6.877,9449712
2019,10,04,6.112,9449712
2019,10,05,5.5649999999999995,9449712
2019,10,06,5.292999999999999,9449712
2019,10,07,5.186999999999999,9449712
2019,10,08,4.824,9449712
2019,10,09,5.214,9449712
2019,10,10,5.4670000000000005,9449712
2019,10,11,5.7620000000000005,9449712
2019,10,12,6.068999999999999,9449712
2019,10,13,6.356,9449712
2019,10,14,6.561999999999999,9449712
2019,10,15,4.311,9449712
2019,10,16,6.4879999999999995,9449712
2019,10,17,6.348000000000001,9449712
2019,10,18,6.0920000000000005,9449712
2019,10,19,5.786,9449712
2019,10,20,5.536,9449712
2019,10,21,5.471,9449712
2019,10,22,5.609,9449712
2019,10,23,5.532,9449712
2019,10,24,6.218999999999999,9449712
2019,10,25,6.941,9449712
2019,10,26,7.699,9449712
2019,10,27,8.309999999999999,9449712
2019,10,28,8.645,9449712
2019,10,29,5.502000000000001,9449712
2019,10,30,8.337,9449712
2019,10,31,7.85,9449712
