Year,Month,Day,net_move,Station
2019,10,01,4.417,9449982
2019,10,02,3.517,9449982
2019,10,03,5.244000000000001,9449982
2019,10,04,4.746,9449982
2019,10,05,4.455,9449982
2019,10,06,4.290999999999999,9449982
2019,10,07,4.129,9449982
2019,10,08,4.036,9449982
2019,10,09,3.6879999999999997,9449982
2019,10,10,3.945,9449982
2019,10,11,4.1,9449982
2019,10,12,4.357,9449982
2019,10,13,4.646,9449982
2019,10,14,4.88,9449982
2019,10,15,4.997,9449982
2019,10,16,4.978000000000001,9449982
2019,10,17,2.825,9449982
2019,10,18,4.639,9449982
2019,10,19,4.49,9449982
2019,10,20,4.189,9449982
2019,10,21,4.311999999999999,9449982
2019,10,22,4.256,9449982
2019,10,23,5.037999999999999,9449982
2019,10,24,4.437,9449982
2019,10,25,5.122999999999999,9449982
2019,10,26,5.72,9449982
2019,10,27,6.2669999999999995,9449982
2019,10,28,6.6259999999999994,9449982
2019,10,29,6.714,9449982
2019,10,30,6.504,9449982
2019,10,31,3.5290000000000004,9449982
