Year,Month,Day,net_move,Station
2019,10,01,2.0340000000000003,9449828
2019,10,02,5.699,9449828
2019,10,03,5.306000000000001,9449828
2019,10,04,4.893000000000001,9449828
2019,10,05,4.614,9449828
2019,10,06,3.857,9449828
2019,10,07,4.817,9449828
2019,10,08,4.065,9449828
2019,10,09,4.135000000000001,9449828
2019,10,10,4.232,9449828
2019,10,11,4.3549999999999995,9449828
2019,10,12,4.492,9449828
2019,10,13,4.6419999999999995,9449828
2019,10,14,4.781000000000001,9449828
2019,10,15,4.878,9449828
2019,10,16,4.906,9449828
2019,10,17,2.7920000000000003,9449828
2019,10,18,4.736000000000001,9449828
2019,10,19,4.657,9449828
2019,10,20,4.367,9449828
2019,10,21,4.587,9449828
2019,10,22,5.183,9449828
2019,10,23,4.887,9449828
2019,10,24,4.648000000000001,9449828
2019,10,25,5.276,9449828
2019,10,26,5.757,9449828
2019,10,27,6.204,9449828
2019,10,28,6.503,9449828
2019,10,29,6.586,9449828
2019,10,30,6.429,9449828
2019,10,31,3.576,9449828
