Year,Month,Day,net_move,Station
2019,10,01,1.733,9449988
2019,10,02,4.817,9449988
2019,10,03,4.435,9449988
2019,10,04,4.0440000000000005,9449988
2019,10,05,3.705,9449988
2019,10,06,3.2,9449988
2019,10,07,3.7800000000000002,9449988
2019,10,08,3.4290000000000003,9449988
2019,10,09,3.242,9449988
2019,10,10,3.518,9449988
2019,10,11,3.696,9449988
2019,10,12,3.8619999999999997,9449988
2019,10,13,4.005,9449988
2019,10,14,4.106,9449988
2019,10,15,4.141,9449988
2019,10,16,4.105,9449988
2019,10,17,2.3289999999999997,9449988
2019,10,18,3.884,9449988
2019,10,19,3.8520000000000003,9449988
2019,10,20,3.8659999999999997,9449988
2019,10,21,3.598,9449988
2019,10,22,3.753,9449988
2019,10,23,4.538,9449988
2019,10,24,3.877,9449988
2019,10,25,4.436,9449988
2019,10,26,4.904999999999999,9449988
2019,10,27,5.322,9449988
2019,10,28,5.588,9449988
2019,10,29,5.646999999999999,9449988
2019,10,30,5.47,9449988
2019,10,31,2.9949999999999997,9449988
