Year,Month,Day,net_move,Station
2017,10,01,2.5249999999999995,9449880
2017,10,02,4.360999999999999,9449880
2017,10,03,4.824999999999999,9449880
2017,10,04,5.308999999999999,9449880
2017,10,05,5.756,9449880
2017,10,06,6.106999999999999,9449880
2017,10,07,6.312,9449880
2017,10,08,4.003,9449880
2017,10,09,6.077,9449880
2017,10,10,5.824,9449880
2017,10,11,5.4990000000000006,9449880
2017,10,12,5.231000000000001,9449880
2017,10,13,5.085999999999999,9449880
2017,10,14,5.075000000000001,9449880
2017,10,15,4.645,9449880
2017,10,16,5.144,9449880
2017,10,17,5.385999999999999,9449880
2017,10,18,5.563,9449880
2017,10,19,5.645999999999999,9449880
2017,10,20,5.643000000000001,9449880
2017,10,21,5.548,9449880
2017,10,22,3.34,9449880
2017,10,23,5.153,9449880
2017,10,24,4.856,9449880
2017,10,25,4.553,9449880
2017,10,26,3.73,9449880
2017,10,27,3.9570000000000003,9449880
2017,10,28,4.545,9449880
2017,10,29,3.857,9449880
2017,10,30,3.6279999999999997,9449880
2017,10,31,4.195,9449880
