Year,Month,Day,net_move,Station
2017,11,01,3.638,9449828
2017,11,02,5.087000000000001,9449828
2017,11,03,5.787,9449828
2017,11,04,6.3580000000000005,9449828
2017,11,05,6.704000000000001,9449828
2017,11,06,6.778,9449828
2017,11,07,3.9129999999999994,9449828
2017,11,08,6.402,9449828
2017,11,09,5.987,9449828
2017,11,10,5.549,9449828
2017,11,11,5.118,9449828
2017,11,12,4.414,9449828
2017,11,13,4.4479999999999995,9449828
2017,11,14,4.621,9449828
2017,11,15,4.895,9449828
2017,11,16,5.1610000000000005,9449828
2017,11,17,5.372,9449828
2017,11,18,5.506,9449828
2017,11,19,5.542,9449828
2017,11,20,5.471,9449828
2017,11,21,5.306,9449828
2017,11,22,2.594,9449828
2017,11,23,5.0120000000000005,9449828
2017,11,24,4.7330000000000005,9449828
2017,11,25,4.354,9449828
2017,11,26,3.902,9449828
2017,11,27,4.763999999999999,9449828
2017,11,28,3.3560000000000003,9449828
2017,11,29,3.9160000000000004,9449828
2017,11,30,4.6690000000000005,9449828
