Year,Month,Day,net_move,Station
2017,10,01,2.705,9449856
2017,10,02,3.881,9449856
2017,10,03,4.656000000000001,9449856
2017,10,04,5.092,9449856
2017,10,05,5.467,9449856
2017,10,06,5.7379999999999995,9449856
2017,10,07,5.856,9449856
2017,10,08,5.797000000000001,9449856
2017,10,09,3.323,9449856
2017,10,10,5.304,9449856
2017,10,11,5.077,9449856
2017,10,12,4.887,9449856
2017,10,13,4.792,9449856
2017,10,14,4.804,9449856
2017,10,15,4.414,9449856
2017,10,16,4.855,9449856
2017,10,17,5.0809999999999995,9449856
2017,10,18,5.2620000000000005,9449856
2017,10,19,5.353,9449856
2017,10,20,5.332,9449856
2017,10,21,5.186,9449856
2017,10,22,4.927999999999999,9449856
2017,10,23,2.732,9449856
2017,10,24,4.346,9449856
2017,10,25,4.0440000000000005,9449856
2017,10,26,3.513,9449856
2017,10,27,3.666,9449856
2017,10,28,3.527,9449856
2017,10,29,4.336,9449856
2017,10,30,3.91,9449856
2017,10,31,3.635,9449856
