Year,Month,Day,net_move,Station
2017,11,01,4.037,9449932
2017,11,02,5.689,9449932
2017,11,03,6.431000000000001,9449932
2017,11,04,7.019,9449932
2017,11,05,7.352,9449932
2017,11,06,7.367999999999999,9449932
2017,11,07,4.202999999999999,9449932
2017,11,08,6.829000000000001,9449932
2017,11,09,6.357,9449932
2017,11,10,5.894,9449932
2017,11,11,5.45,9449932
2017,11,12,4.708,9449932
2017,11,13,4.832000000000001,9449932
2017,11,14,5.048,9449932
2017,11,15,5.357999999999999,9449932
2017,11,16,5.646000000000001,9449932
2017,11,17,5.864999999999998,9449932
2017,11,18,5.993,9449932
2017,11,19,5.993,9449932
2017,11,20,5.862,9449932
2017,11,21,5.619,9449932
2017,11,22,2.678,9449932
2017,11,23,5.164999999999999,9449932
2017,11,24,4.883000000000001,9449932
2017,11,25,4.525,9449932
2017,11,26,5.256,9449932
2017,11,27,4.1659999999999995,9449932
2017,11,28,3.6939999999999995,9449932
2017,11,29,4.336,9449932
2017,11,30,5.101,9449932
