Year,Month,Day,net_move,Station
2017,11,01,4.3870000000000005,9449798
2017,11,02,6.151999999999999,9449798
2017,11,03,6.869,9449798
2017,11,04,7.414,9449798
2017,11,05,7.691000000000001,9449798
2017,11,06,4.735,9449798
2017,11,07,7.4510000000000005,9449798
2017,11,08,7.010999999999999,9449798
2017,11,09,6.437,9449798
2017,11,10,5.912,9449798
2017,11,11,5.543000000000001,9449798
2017,11,12,4.796,9449798
2017,11,13,5.1000000000000005,9449798
2017,11,14,5.340999999999999,9449798
2017,11,15,5.6579999999999995,9449798
2017,11,16,5.923,9449798
2017,11,17,6.102,9449798
2017,11,18,6.179,9449798
2017,11,19,6.145999999999999,9449798
2017,11,20,5.997,9449798
2017,11,21,3.5380000000000003,9449798
2017,11,22,5.571999999999999,9449798
2017,11,23,5.242,9449798
2017,11,24,4.147,9449798
2017,11,25,5.4030000000000005,9449798
2017,11,26,4.395,9449798
2017,11,27,4.336,9449798
2017,11,28,3.878,9449798
2017,11,29,4.677,9449798
2017,11,30,5.444000000000001,9449798
