Year,Month,Day,net_move,Station
2017,11,01,4.964,9449712
2017,11,02,6.954999999999999,9449712
2017,11,03,7.753,9449712
2017,11,04,8.355,9449712
2017,11,05,5.397,9449712
2017,11,06,8.617999999999999,9449712
2017,11,07,8.4,9449712
2017,11,08,7.909000000000001,9449712
2017,11,09,7.271,9449712
2017,11,10,6.691000000000001,9449712
2017,11,11,6.278,9449712
2017,11,12,5.419,9449712
2017,11,13,5.785,9449712
2017,11,14,6.054,9449712
2017,11,15,6.406,9449712
2017,11,16,6.699,9449712
2017,11,17,6.898,9449712
2017,11,18,6.985000000000001,9449712
2017,11,19,6.949000000000001,9449712
2017,11,20,4.167,9449712
2017,11,21,6.635999999999999,9449712
2017,11,22,6.313,9449712
2017,11,23,5.944000000000001,9449712
2017,11,24,5.612,9449712
2017,11,25,5.2780000000000005,9449712
2017,11,26,5.0040000000000004,9449712
2017,11,27,4.938,9449712
2017,11,28,4.398,9449712
2017,11,29,5.3149999999999995,9449712
2017,11,30,6.1690000000000005,9449712
