Year,Month,Day,net_move,Station
2017,10,01,2.633,9449994
2017,10,02,4.678,9449994
2017,10,03,5.261,9449994
2017,10,04,5.864,9449994
2017,10,05,6.406,9449994
2017,10,06,6.795,9449994
2017,10,07,6.975,9449994
2017,10,08,6.904,9449994
2017,10,09,4.1739999999999995,9449994
2017,10,10,6.199,9449994
2017,10,11,5.726000000000001,9449994
2017,10,12,5.344,9449994
2017,10,13,5.1930000000000005,9449994
2017,10,14,5.2700000000000005,9449994
2017,10,15,4.796,9449994
2017,10,16,5.558,9449994
2017,10,17,5.883,9449994
2017,10,18,6.116,9449994
2017,10,19,6.218,9449994
2017,10,20,6.188000000000001,9449994
2017,10,21,6.0280000000000005,9449994
2017,10,22,5.741,9449994
2017,10,23,5.348,9449994
2017,10,24,3.0519999999999996,9449994
2017,10,25,4.596,9449994
2017,10,26,4.257999999999999,9449994
2017,10,27,4.031,9449994
2017,10,28,3.9139999999999997,9449994
2017,10,29,3.9919999999999995,9449994
2017,10,30,3.777,9449994
2017,10,31,4.555,9449994
