Year,Month,Day,net_move,Station
2017,10,01,2.5409999999999995,9449932
2017,10,02,4.443,9449932
2017,10,03,4.958,9449932
2017,10,04,5.512,9449932
2017,10,05,6.0280000000000005,9449932
2017,10,06,6.415000000000001,9449932
2017,10,07,6.608,9449932
2017,10,08,4.109999999999999,9449932
2017,10,09,6.281,9449932
2017,10,10,5.976000000000001,9449932
2017,10,11,5.605,9449932
2017,10,12,5.3549999999999995,9449932
2017,10,13,5.234,9449932
2017,10,14,5.227,9449932
2017,10,15,4.7490000000000006,9449932
2017,10,16,5.325,9449932
2017,10,17,5.607,9449932
2017,10,18,5.821999999999999,9449932
2017,10,19,5.9350000000000005,9449932
2017,10,20,5.938,9449932
2017,10,21,5.817,9449932
2017,10,22,5.5680000000000005,9449932
2017,10,23,3.18,9449932
2017,10,24,4.938000000000001,9449932
2017,10,25,4.62,9449932
2017,10,26,3.778,9449932
2017,10,27,3.99,9449932
2017,10,28,4.6290000000000004,9449932
2017,10,29,3.9179999999999997,9449932
2017,10,30,3.664,9449932
2017,10,31,4.284,9449932
