Year,Month,Day,net_move,Station
2017,11,01,4.821,9449161
2017,11,02,6.7410000000000005,9449161
2017,11,03,7.515000000000001,9449161
2017,11,04,8.118,9449161
2017,11,05,8.458,9449161
2017,11,06,5.324999999999999,9449161
2017,11,07,8.308,9449161
2017,11,08,7.902000000000001,9449161
2017,11,09,7.351,9449161
2017,11,10,6.768,9449161
2017,11,11,6.3,9449161
2017,11,12,5.489,9449161
2017,11,13,5.734999999999999,9449161
2017,11,14,6.018,9449161
2017,11,15,6.379,9449161
2017,11,16,6.6850000000000005,9449161
2017,11,17,6.874,9449161
2017,11,18,6.925,9449161
2017,11,19,6.841000000000001,9449161
2017,11,20,4.1290000000000004,9449161
2017,11,21,6.488,9449161
2017,11,22,6.177999999999999,9449161
2017,11,23,5.0440000000000005,9449161
2017,11,24,5.504,9449161
2017,11,25,5.15,9449161
2017,11,26,4.73,9449161
2017,11,27,6.1080000000000005,9449161
2017,11,28,4.306,9449161
2017,11,29,5.1290000000000004,9449161
2017,11,30,5.991,9449161
